label,logFC,P.Value,adj.P.Val,AveExpr,t,B,absLogFC,log10Pvalue,log10Padj
ANXA8,0.066475265,0.703574136,0.815961566,5.640211245,0.388614163,-6.296052652,0.066475265,0.152690134,0.088330297
ANXA9,0.483382524,0.005017756,0.031978886,5.918615372,3.341303361,-2.260872167,0.483382524,2.29949046,1.495136671
AOAH,0.128096503,0.477880414,0.64554987,5.607454052,0.729813672,-6.077443757,0.128096503,0.320680768,0.190070202
AOC1,0.168700136,0.304274502,0.488518428,5.62482727,1.067603554,-5.787576967,0.168700136,0.51673444,0.31111905
AOC2,0.1310629,0.573238352,0.722183656,5.490587061,0.577188475,-6.103587458,0.1310629,0.241664761,0.141352344
AOC3,0.08731045,0.6360132,0.7667779,6.029796,0.4841002,-6.464439,0.08731045,0.1965339,0.1153304
AOPEP,0.01319795,0.9299319,0.9585704,5.904724,0.08957263,-6.52089,0.01319795,0.03154887,0.01837598
AOX1,0.221227984,0.237986398,0.415952832,5.629392803,1.234291557,-5.604264381,0.221227984,0.623447864,0.380955915
AP1AR,-0.04869719,0.6556209,0.7814814,6.213603,-0.4559452,-6.588857,0.04869719,0.1833472,0.1070814
AP1B1,-0.300804501,0.131866558,0.284148972,5.875786075,-1.603085315,-5.276283383,0.300804501,0.87986533,0.54645391
AP1G1,-0.620140611,0.002607289,0.020324013,5.99348053,-3.675365978,-1.667840044,0.620140611,2.583810842,1.691990537
AP1G2,0.454241116,0.003478799,0.024732975,6.064892288,3.527974574,-1.982738424,0.454241116,2.458570693,1.606723647
AP1M1,-0.280223336,0.211439802,0.385989754,5.964269484,-1.311340081,-5.702708052,0.280223336,0.674813257,0.413424223
AP1M2,-0.467574234,4.33E-05,0.001002402,6.59022505,-5.902625387,2.139046007,0.467574234,4.363930233,2.998958156
AP1S1,-0.22089418,0.044495894,0.141527557,6.248463157,-2.21344299,-4.515113884,0.22089418,1.351680063,0.849158991
AP1S2,0.177404521,0.493841362,0.659055028,5.976700872,0.703111215,-6.304215805,0.177404521,0.306412538,0.181078322
AP1S3,0.1119201,0.629296,0.7621731,5.876822,0.4938381,-6.384024,0.1119201,0.201145,0.1179464
AP2A1,-0.310007077,0.137606181,0.29158959,5.899832762,-1.577637466,-5.32328242,0.310007077,0.861362057,0.535227985
AP2A2,-0.5971184,0.011391333,0.056652203,6.111828194,-2.923499773,-3.153118626,0.5971184,1.943425452,1.246783194
AP2B1,-0.06829687,0.3686109,0.5494012,6.796474,-0.9299316,-6.715369,0.06829687,0.4334318,0.2601104
AP2M1,-0.162432881,0.020940799,0.085190875,6.836894188,-2.610309006,-4.244120761,0.162432881,1.679006746,1.06960692
AP2S1,-0.24510468,0.051466664,0.155314732,6.369286664,-2.134953305,-4.736521452,0.24510468,1.288473984,0.808787348
AP3B1,0.06894349,0.6221485,0.7576362,6.270845,0.5042545,-6.606705,0.06894349,0.206106,0.1205393
AP3B2,0.40318757,0.017447852,0.075138007,5.89143507,2.704656872,-3.442590995,0.40318757,1.758258023,1.124140327
AP3D1,-0.07697107,0.4387971,0.6122377,6.409,-0.7976053,-6.524573,0.07697107,0.3577362,0.2130799
AP3M1,-0.663146308,2.18E-05,0.000603893,6.334460259,-6.312460723,2.953471578,0.663146308,4.661043538,3.219040192
AP3M2,0.01394498,0.9211116,0.953425,5.854702,0.100887,-6.496533,0.01394498,0.03568775,0.02071345
AP3S1,-0.208975468,0.011059989,0.055603611,6.689490198,-2.938589313,-3.52443735,0.208975468,1.956245302,1.254897001
AP3S2,0.07509786,0.558576602,0.710905294,5.95712327,0.59967522,-6.36340429,0.07509786,0.252917261,0.148188252
AP4B1,-0.15904289,0.551442431,0.705092783,5.859491781,-0.61073197,-6.311150915,0.15904289,0.25849982,0.15175373
AP4E1,-0.134164334,0.359636852,0.541385414,5.925612383,-0.948051935,-6.07756903,0.134164334,0.444135812,0.266493449
AP4M1,0.156181951,0.271735195,0.453223632,5.926818911,1.145535499,-5.877205642,0.156181951,0.565854109,0.343687453
AP4S1,-0.132811868,0.521217005,0.681372577,5.50771958,-0.658478447,-6.065203372,0.132811868,0.282981424,0.16661535
AP5B1,-0.210147834,0.170196207,0.335205122,5.757898124,-1.448247396,-5.432464112,0.210147834,0.769050124,0.474689354
AP5M1,-0.01185264,0.9377001,0.9635467,5.807307,-0.07961797,-6.47659,0.01185264,0.02793602,0.01612721
AP5S1,-0.180765178,0.323151207,0.507655368,5.718318444,-1.025196315,-5.902001548,0.180765178,0.490594218,0.294431018
AP5Z1,-0.302573334,0.055138011,0.162545707,5.907402416,-2.097519199,-4.52912157,0.302573334,1.258548905,0.789024497
APAF1,0.143345216,0.4284981,0.602808452,5.873896646,0.816100771,-6.167561498,0.143345216,0.368051099,0.219820667
APBA1,-0.195090696,0.300962545,0.485370646,5.715408963,-1.075242237,-5.848630506,0.195090696,0.52148755,0.313926492
APBA2,-0.471719401,0.024682609,0.09552364,5.852386524,-2.524840215,-3.754464263,0.471719401,1.607608937,1.019889136
APBA3,-0.005325473,0.9712753,0.9826928,5.964618,-0.03667681,-6.552995,0.005325473,0.01265765,0.007582226
APBB1,0.008661058,0.9559867,0.9747294,5.856171,0.05621621,-6.500965,0.008661058,0.01954817,0.01111594
APBB1IP,0.126454793,0.395686058,0.573203749,5.64896554,0.877038709,-5.985457879,0.126454793,0.402649252,0.241690978
APBB2,0.554184825,0.003603265,0.025328633,5.855521474,3.510038512,-1.903437131,0.554184825,2.443303814,1.596388249
APBB3,0.507251005,0.01440806,0.066231686,5.801299329,2.803147183,-3.202857853,0.507251005,1.841394488,1.178934191
APC,0.179355441,0.346673493,0.528686277,5.788237893,0.974795121,-5.974277686,0.179355441,0.460079363,0.276801962
APC2,0.371533053,0.036744103,0.124253308,5.787439077,2.315612604,-4.077019036,0.371533053,1.434812349,0.905692041
APCDD1,0.136731031,0.400365782,0.577289563,5.580348609,0.868147621,-5.950564795,0.136731031,0.397543047,0.238606294
APCDD1L,-0.476509888,0.021414344,0.086626749,5.980749099,-2.598711671,-3.687867301,0.476509888,1.669295228,1.062347984
APCS,0.394160567,0.025465329,0.097321583,5.623382799,2.5085526,-3.660744031,0.394160567,1.594050703,1.011790836
APEH,-0.22197244,0.13784923,0.291939003,6.101675896,-1.576580123,-5.424085184,0.22197244,0.860595656,0.53470788
APELA,0.499818058,0.011373039,0.056625625,5.702088518,2.924321548,-2.935601737,0.499818058,1.944123482,1.246986991
APEX1,0.06810273,0.6462554,0.7743207,6.287327,0.4693442,-6.636798,0.06810273,0.1895958,0.1110791
APEX2,0.05965008,0.787772,0.8736028,5.714074,0.2745688,-6.383007,0.05965008,0.1035994,0.05868599
APH1A,-0.435795996,7.55E-05,0.001474839,6.822255002,-5.579089167,1.435115045,0.435795996,4.122223021,2.831255454
APH1B,0.507548374,0.003224487,0.023534089,5.886979351,3.566728052,-1.815426207,0.507548374,2.491539434,1.628302601
API5,-0.617822526,0.000321661,0.00440789,6.344882944,-4.77232087,0.251635732,0.617822526,3.492601672,2.355769282
APIP,-0.295629316,0.035899602,0.122286499,6.079024302,-2.327948777,-4.216485892,0.295629316,1.444910363,0.91262149
APLF,-0.04901379,0.7265322,0.831869,5.851798,-0.3570481,-6.434483,0.04901379,0.1387452,0.07994506
APLN,0.286196516,0.139053122,0.293324505,5.627023784,1.571366236,-5.169040832,0.286196516,0.856819255,0.532651654
APLNR,0.26989342,0.197241618,0.369682058,5.594482437,1.355787564,-5.435996573,0.26989342,0.705001443,0.432171627
APLP1,-0.120409078,0.432563084,0.606347998,5.768819658,-0.808766846,-6.127383768,0.120409078,0.363950547,0.217278052
APLP2,-0.560630223,5.28E-05,0.001155721,6.734158312,-5.785903771,1.86922399,0.560630223,4.277457497,2.937146921
APMAP,-0.210727932,0.001614058,0.014521486,7.08500956,-3.921853347,-1.857370513,0.210727932,2.792080889,1.837988929
APOA1,0.179734907,0.313076418,0.497264076,5.601615232,1.04759679,-5.793738057,0.179734907,0.504349643,0.303412915
APOA2,0.726482641,0.001381381,0.01290648,5.914496433,4.002343326,-0.988414554,0.726482641,2.859686525,1.8891922
APOA4,0.113350474,0.443895027,0.616403525,5.747930799,0.78855312,-6.120625687,0.113350474,0.35271972,0.210134886
APOA5,0.51775787,0.007470845,0.042231529,5.806981933,3.138683606,-2.582166611,0.51775787,2.126630272,1.374363192
APOB,0.085323948,0.562639177,0.71390178,5.837565561,0.593413099,-6.309001664,0.085323948,0.249770031,0.146361535
APOBEC1,-0.000147376,0.999528163,0.99967018,5.437825779,-0.000602316,-6.242032263,0.000147376,0.000204965,0.000143263
APOBEC2,-0.029774026,0.891806755,0.936377039,5.4090054,-0.13858672,-6.214879867,0.029774026,0.049729242,0.028549244
APOBEC3A,0.340049748,0.116206254,0.262218703,5.719290355,1.677739672,-5.062503852,0.340049748,0.934770499,0.581336336
APOBEC3A_B,-0.01682095,0.7537751,0.8503274,7.18936,-0.3200725,-7.365134,0.01682095,0.1227582,0.07041385
APOBEC3B,-0.884692078,0.000161037,0.002592836,6.140104562,-5.151348517,1.026737427,0.884692078,3.793074132,2.586225002
APOBEC3C,-0.113541316,0.412781393,0.589493585,5.831475371,-0.844890153,-6.127148269,0.113541316,0.384279888,0.229520917
APOBEC3D,-0.380931459,0.067576887,0.185445435,5.585296597,-1.985854565,-4.538628439,0.380931459,1.170201817,0.731783853
APOBEC3F,-0.256089042,0.088190228,0.219939764,5.821148342,-1.836706306,-4.907163787,0.256089042,1.054579533,0.657696245
APOBEC3G,0.279664419,0.103428574,0.243764859,5.791597729,1.745477459,-5.009531734,0.279664419,0.985359463,0.613028901
APOBEC3H,0.090995549,0.658214366,0.783372824,5.581583153,0.452250157,-6.228722315,0.090995549,0.181632643,0.106031499
APOBEC4,0.184665427,0.41382845,0.590366175,5.610986607,0.842950065,-5.987163867,0.184665427,0.383179656,0.228878533
APOBR,0.156921723,0.582020634,0.728481395,5.470614598,0.563864806,-6.098517631,0.156921723,0.235061619,0.137581535
APOC1,0.387672672,0.00509897,0.032260655,6.18620902,3.33312922,-2.41229621,0.387672672,2.292517583,1.491326817
APOC2,0.005082012,0.9709018,0.9824222,5.692764,0.03715392,-6.412485,0.005082012,0.01282468,0.007701836
APOC3,0.099250134,0.49583274,0.660344274,5.691817876,0.699816179,-6.153281347,0.099250134,0.3046648,0.180229584
APOC4,0.049430126,0.78962686,0.874672965,5.442516823,0.272104387,-6.206442983,0.049430126,0.102578087,0.058154297
APOD,0.209257069,0.366646321,0.54743227,6.130473296,0.933872029,-6.200320394,0.209257069,0.435752668,0.261669606
APOE,0.215805323,0.285075973,0.46840538,6.183374426,1.112778661,-6.054237823,0.215805323,0.545039385,0.329378126
APOF,0.243233448,0.242106772,0.420439626,5.725876473,1.222950402,-5.669478869,0.243233448,0.615993063,0.376296359
APOH,0.322765713,0.06758622,0.185445435,5.821583811,1.985778136,-4.652509385,0.322765713,1.170141845,0.731783853
APOL1,0.746373001,0.000126069,0.002152275,5.999890428,5.287990374,1.320055401,0.746373001,3.899391941,2.667102144
APOL2,0.30687843,0.04886368,0.150078433,6.033139317,2.163030202,-4.478245252,0.30687843,1.311013829,0.823681714
APOL3,0.530394564,0.031874518,0.11309924,5.527501664,2.390813559,-3.816369689,0.530394564,1.496556375,0.946540313
APOL4,0.219794619,0.087207159,0.218387689,6.026833563,1.843064088,-4.992247156,0.219794619,1.059447863,0.660771848
APOL5,0.219340753,0.354263307,0.535837277,5.401656655,0.95905378,-5.760628025,0.219340753,0.450673827,0.270967077
APOL6,0.156099783,0.406623738,0.583475073,5.715129464,0.856365967,-6.039434291,0.156099783,0.390807272,0.233977693
APOLD1,0.282168372,0.100018032,0.238492312,5.687276573,1.764803737,-4.923870511,0.282168372,0.999921696,0.622525616
APOM,0.459044742,0.047861131,0.147874663,5.802642821,2.174217681,-4.316854698,0.459044742,1.320017045,0.830106232
APOO,-0.528376814,0.002681356,0.020717851,5.95299609,-3.661026124,-1.679893584,0.528376814,2.571645442,1.683655302
APOOL,0.000818785,0.9957605,0.9974695,6.016353,0.005411857,-6.579893,0.000818785,0.001845095,0.001100364
APP,-0.3072252,0.000177385,0.002796169,7.010193252,-5.097758399,0.442329722,0.3072252,3.751081909,2.553436527
APPBP2,-0.007581937,0.9643229,0.9789998,5.935167,-0.04555985,-6.538264,0.007581937,0.01577751,0.009217399
APPL1,-0.493317038,3.38E-05,0.000836803,6.698217612,-6.04914326,2.33539259,0.493317038,4.471312681,3.077376909
APPL2,0.230014154,0.198277265,0.371065546,5.760436426,1.352459218,-5.534879902,0.230014154,0.702727081,0.430549369
APRT,-0.477292341,0.004926495,0.031565056,6.391008596,-3.350648704,-2.496723883,0.477292341,2.307461989,1.50079343
APTX,-0.395167024,0.000781082,0.008496369,6.414413226,-4.299692136,-0.686959954,0.395167024,3.107303457,2.070766633
AQP1,0.278385034,0.112955887,0.257875212,5.62397817,1.694325364,-4.994451974,0.278385034,0.947091129,0.588590402
AQP10,0.470024597,0.019311703,0.080492007,5.722828953,2.652243677,-3.442724935,0.470024597,1.714179419,1.094247245
AQP11,0.315815394,0.027475556,0.102284427,5.875230585,2.46882921,-3.865821406,0.315815394,1.561053503,0.990190486
AQP12B,0.402470991,0.048190737,0.148573523,5.758237065,2.170515641,-4.305604809,0.402470991,1.317036428,0.828058579
AQP2,0.160459161,0.279751235,0.462668363,6.052441994,1.125710855,-5.961516758,0.160459161,0.553227987,0.334730196
AQP3,-0.913691415,7.92E-07,6.10E-05,6.859075877,-8.530393358,6.139985619,0.913691415,6.101517262,4.214502883
AQP4,0.286950681,0.148581722,0.3064482,5.583973225,1.531407378,-5.201605757,0.286950681,0.828034614,0.513642925
AQP5,-0.233718672,0.174896957,0.34113044,5.517283088,-1.431344078,-5.304704825,0.233718672,0.757217746,0.467079525
AQP6,0.480098385,0.109436561,0.251934753,5.773153516,1.712762061,-5.027318833,0.480098385,0.960837563,0.598711921
AQP7,0.05215215,0.7088011,0.8194032,5.85761,0.3813924,-6.426873,0.05215215,0.1494756,0.08650236
AQP8,0.173180208,0.42311248,0.598016836,5.595581043,0.825887117,-5.993040925,0.173180208,0.373544164,0.223286589
AQP9,0.313459739,0.083517657,0.212003908,5.472632985,1.867513933,-4.659168927,0.313459739,1.078221699,0.673656133
AQR,-0.02307481,0.9202607,0.9527555,5.722888,-0.1019792,-6.429236,0.02307481,0.03608912,0.02101854
AR,0.776707637,7.05E-05,0.001414038,6.066864727,5.618358518,1.873055576,0.776707637,4.151896286,2.849538848
ARAF,0.122355831,0.217556526,0.39255104,6.253588104,1.292930839,-5.892942602,0.122355831,0.662427885,0.406103868
ARAP1,0.117564266,0.349556234,0.5314336,6.179478927,0.968787896,-6.197350864,0.117564266,0.456482948,0.27455099
ARAP2,-0.066432345,0.661189236,0.785561791,5.7269286,-0.448019733,-6.334256449,0.066432345,0.179674225,0.104819648
ARAP3,-0.364575758,0.066095131,0.182776789,5.394146111,-1.998113795,-4.419319374,0.364575758,1.17983053,0.738078957
ARC,0.204261274,0.270170643,0.451689728,5.522313527,1.149456572,-5.639220817,0.204261274,0.568361844,0.345159785
ARCN1,-0.525183753,0.000652188,0.007472958,6.170700979,-4.394699426,-0.380009445,0.525183753,3.185626982,2.126507468
AREG,0.644962852,0.000145461,0.002410619,6.073946724,5.207960897,1.146827257,0.644962852,3.837254623,2.61787142
AREL1,-0.075114812,0.57235179,0.721553451,5.921473185,-0.578539432,-6.359040147,0.075114812,0.242336955,0.141731492
ARF1,-0.535265542,1.14E-07,2.18E-05,7.27463989,-10.04312961,7.91973321,0.535265542,6.942040456,4.661959413
ARF3,-0.238518866,0.155975696,0.31616742,6.270620757,-1.501875166,-5.636988346,0.238518866,0.806943067,0.500082885
ARF4,-0.732900776,7.90E-07,6.10E-05,6.915501168,-8.531737268,6.099011972,0.732900776,6.10231079,4.214502883
ARF5,-0.372216165,0.000631791,0.00729535,6.508930804,-4.411491261,-0.536951111,0.372216165,3.199426831,2.136953841
ARF6,-0.256852538,0.007057919,0.04071055,6.59924291,-3.167635679,-3.015903384,0.256852538,2.151323307,1.390293033
ARFGAP1,-0.09499603,0.5064468,0.6697994,6.225427,-0.6823844,-6.46455,0.09499603,0.2954662,0.1740553
ARFGAP2,-0.321094335,0.035467065,0.12110025,6.162155827,-2.334374011,-4.251844942,0.321094335,1.450174751,0.916854959
ARFGAP3,-0.627392307,0.000608763,0.007098965,6.115626723,-4.43113271,-0.289384125,0.627392307,3.215551702,2.14880498
ARFGEF1,-0.607907317,2.50E-05,0.000668395,6.342464361,-6.229610601,2.8127334,0.607907317,4.601796444,3.174966501
ARFGEF2,-0.6381717,3.85E-05,0.000917806,6.542631875,-5.971806771,2.303223771,0.6381717,4.414794602,3.037249245
ARFGEF3,0.34129235,0.011491417,0.057005363,6.127390352,2.919026925,-3.169321981,0.34129235,1.939626422,1.244084284
ARFIP1,-0.003126813,0.9853329,0.9913841,6.178737,-0.01872418,-6.673972,0.003126813,0.006417008,0.003758054
ARFIP2,-0.294422255,0.056908281,0.165988661,6.120528429,-2.080288235,-4.660592725,0.294422255,1.244824534,0.779921579
ARFRP1,-0.01145662,0.9037278,0.9433144,6.368128,-0.1232285,-6.811572,0.01145662,0.04396237,0.02534354
ARG1,0.059227133,0.774479671,0.864789203,5.592173072,0.292282462,-6.298394746,0.059227133,0.110989978,0.063089741
ARG2,0.063360531,0.650077828,0.776757955,5.664258838,0.463864897,-6.278736931,0.063360531,0.187034646,0.10971429
ARGFX,0.080076748,0.609578878,0.748330794,5.543386952,0.52271453,-6.168741751,0.080076748,0.21497009,0.125906383
ARGLU1,0.06148667,0.4276755,0.6021632,6.628,0.8175904,-6.682807,0.06148667,0.3688856,0.2202858
ARHGAP1,-0.608557024,0.000193145,0.002991185,6.27363207,-5.050756181,0.791511881,0.608557024,3.71411652,2.524156709
ARHGAP10,-0.041046884,0.82185546,0.894651947,5.578942256,-0.229550675,-6.307553907,0.041046884,0.085204555,0.048345889
ARHGAP11A,-0.188603735,0.159351435,0.320332231,6.090230797,-1.488784008,-5.538266761,0.188603735,0.79764402,0.494399361
ARHGAP11B,-0.091495203,0.547696756,0.70217822,5.879451797,-0.616568426,-6.316533152,0.091495203,0.261459832,0.153552646
ARHGAP12,-0.321974158,0.040988771,0.133664306,6.031227675,-2.257401782,-4.314894052,0.321974158,1.387335107,0.873984552
ARHGAP15,0.21778511,0.355201534,0.536711117,5.788977013,0.957124449,-5.98886486,0.21778511,0.449525167,0.270259409
ARHGAP17,0.200160859,0.10556489,0.246182211,6.180948298,1.733656947,-5.245787063,0.200160859,0.976480502,0.608743332
ARHGAP18,0.115534176,0.449871455,0.622324934,5.716690096,0.778024698,-6.108813987,0.115534176,0.346911562,0.205982799
ARHGAP19,-0.374463534,0.036868704,0.124515725,5.746283883,-2.313815245,-4.078790498,0.374463534,1.433342125,0.904775797
ARHGAP20,0.133388264,0.453755657,0.626046717,5.749565162,0.771229351,-6.13230647,0.133388264,0.343177948,0.203393258
ARHGAP21,-0.847208085,1.46E-05,0.000450091,6.347145709,-6.557969812,3.3547212,0.847208085,4.834199607,3.346699429
ARHGAP22,0.148549277,0.380148646,0.560969628,5.662701674,0.907077892,-5.965444403,0.148549277,0.420046552,0.251060652
ARHGAP23,0.162808167,0.59341135,0.736715221,5.579748014,0.546738477,-6.176017482,0.162808167,0.226644152,0.132700357
ARHGAP24,-0.024254056,0.896250837,0.939037187,5.52327654,-0.132857368,-6.287509132,0.024254056,0.047570426,0.027317209
ARHGAP25,0.204265104,0.321531106,0.506130339,5.76628111,1.02876382,-5.905818586,0.204265104,0.492777005,0.295737629
ARHGAP26,0.594794857,0.000136218,0.002289956,6.068694768,5.244622169,1.211358042,0.594794857,3.865765949,2.640172889
ARHGAP27,-0.187732183,0.214710204,0.389467763,5.928748927,-1.301444927,-5.698228779,0.187732183,0.668147315,0.409528484
ARHGAP28,0.184352738,0.37972643,0.560555686,5.770850668,0.907905746,-6.024623335,0.184352738,0.420529174,0.251381238
ARHGAP29,-0.356531977,0.007651801,0.042943772,6.444776257,-3.126494747,-2.972907825,0.356531977,2.116236346,1.367099812
ARHGAP30,-0.267755954,0.130161988,0.281668512,5.646321138,-1.610826549,-5.142828661,0.267755954,0.885515826,0.550261701
ARHGAP31,-0.0255494,0.8297612,0.8996023,6.383657,-0.2191829,-6.8074,0.0255494,0.08104689,0.04594943
ARHGAP32,0.08086714,0.597763,0.7393165,5.949106,0.5402401,-6.394363,0.08086714,0.223471,0.1311696
ARHGAP33,-0.347169172,0.049499436,0.151244936,5.889785704,-2.156046259,-4.422594082,0.347169172,1.305399753,0.820319156
ARHGAP35,0.538480655,0.000120488,0.002075056,6.290508546,5.313417186,1.261256974,0.538480655,3.919055638,2.682970222
ARHGAP36,0.174437998,0.556951288,0.70946523,5.541566466,0.602187396,-6.12019639,0.174437998,0.254182787,0.149068884
ARHGAP39,-0.440510807,0.003741562,0.025968469,5.939449692,-3.490828202,-2.000769506,0.440510807,2.426947075,1.585553654
ARHGAP4,-0.133817728,0.388315819,0.567673993,5.945243869,-0.891186232,-6.138563824,0.133817728,0.410814917,0.245901002
ARHGAP40,0.413439749,0.069763726,0.189111336,5.871862381,1.968203695,-4.70070582,0.413439749,1.156370333,0.723282437
ARHGAP42,0.343260437,0.050692208,0.153598047,5.690590097,2.143166026,-4.321609898,0.343260437,1.295058795,0.813614306
ARHGAP44,-0.03059888,0.877863966,0.92869154,5.480239016,-0.156594545,-6.255960867,0.03059888,0.056572777,0.032128511
ARHGAP45,-0.419150085,0.004385071,0.028980879,5.921901656,-3.409940068,-2.148095274,0.419150085,2.35802341,1.537888449
ARHGAP5,-0.01848175,0.9084704,0.9454462,6.050233,-0.1171273,-6.590707,0.01848175,0.04168924,0.02436318
ARHGAP6,0.036648276,0.844968168,0.908983461,5.531299696,0.199309441,-6.281092189,0.036648276,0.073159652,0.041444019
ARHGAP8,0.131244364,0.253217118,0.433245231,6.236036141,1.193103889,-5.998795818,0.131244364,0.596506939,0.36326621
ARHGAP9,0.194445764,0.542413316,0.697655361,5.419486143,0.624838521,-6.031244565,0.194445764,0.265669657,0.156359064
ARHGDIA,-0.638074209,1.36E-06,8.56E-05,6.730533764,-8.140653204,5.61553292,0.638074209,5.867599073,4.067583666
ARHGDIB,0.179881017,0.055902714,0.163933897,6.690836806,2.090014007,-5.05033471,0.179881017,1.252567106,0.785331236
ARHGDIG,0.123743708,0.42671734,0.601277325,5.948501542,0.819327749,-6.201457293,0.123743708,0.369859708,0.220925174
ARHGEF1,-0.290528088,0.049550979,0.151343195,6.099767726,-2.15548371,-4.523345408,0.290528088,1.304947759,0.820037101
ARHGEF10,0.125126602,0.421316047,0.596491799,5.942944613,0.829169484,-6.190687084,0.125126602,0.375391999,0.224395523
ARHGEF10L,-0.09381751,0.489469,0.6556207,6.193091,-0.7103738,-6.421548,0.09381751,0.3102748,0.1833473
ARHGEF11,-0.464512459,0.000391797,0.005127955,6.473660435,-4.666040572,-0.025836653,0.464512459,3.406938922,2.290055777
ARHGEF12,-0.05640928,0.5675949,0.7179311,6.293549,-0.585807,-6.580027,0.05640928,0.2459615,0.1439172
ARHGEF15,0.221432018,0.140406322,0.295578097,5.666259275,1.565551677,-5.20388582,0.221432018,0.852613337,0.529327751
ARHGEF16,-0.09752481,0.7007544,0.8140816,5.852206,-0.392519,-6.420846,0.09752481,0.1544342,0.08933207
ARHGEF17,0.455737641,0.00639993,0.038091619,5.959896532,3.217455333,-2.521133499,0.455737641,2.193824749,1.41917057
ARHGEF18,0.171069814,0.302321327,0.486747983,5.946523881,1.072100856,-5.965011266,0.171069814,0.519531215,0.31269584
ARHGEF19,0.143516639,0.234255106,0.412480685,6.009728145,1.24469569,-5.804574359,0.143516639,0.630310933,0.384596384
ARHGEF2,-0.24466401,0.049900321,0.152019617,6.455496012,-2.151685303,-4.775324108,0.24466401,1.30189666,0.818100366
ARHGEF25,0.349870216,0.02008466,0.08273605,6.010696051,2.63193606,-3.642484175,0.349870216,1.69713552,1.082305217
ARHGEF26,0.06093976,0.6955044,0.8105591,5.908302,0.3998063,-6.443274,0.06093976,0.1577001,0.09121532
ARHGEF28,-0.129245598,0.481013201,0.648254889,5.39444071,-0.724530566,-5.950794457,0.129245598,0.317843005,0.188254199
ARHGEF3,0.173549407,0.192758693,0.364056438,6.119864495,1.370361181,-5.712328708,0.173549407,0.714986026,0.438831284
ARHGEF33,0.138804886,0.599851078,0.740711431,5.479171851,0.537130466,-6.118973691,0.138804886,0.221956557,0.130350953
ARHGEF35,-0.116967392,0.469884924,0.639313669,6.13170685,-0.743393711,-6.357754837,0.116967392,0.328008489,0.19428601
ARHGEF37,0.103703696,0.456227242,0.62797358,5.832084725,0.766924363,-6.18604831,0.103703696,0.340818786,0.202058628
ARHGEF38,1.122809293,5.25E-06,0.00021688,6.077591536,7.21462806,4.402822136,1.122809293,5.279949354,3.66378067
ARHGEF39,-0.017288796,0.94857868,0.969888382,5.622493461,-0.065691652,-6.363148648,0.017288796,0.022926641,0.013278243
ARHGEF4,0.226583447,0.338931136,0.521606528,5.773671759,0.991106566,-5.945066028,0.226583447,0.469888533,0.282656982
ARHGEF40,0.315387457,0.078885629,0.204206085,5.810191404,1.899626424,-4.781140609,0.315387457,1.103002105,0.689931321
ARHGEF5,0.108298929,0.485156251,0.652304678,6.099252713,0.717575683,-6.359600259,0.108298929,0.314118369,0.185549507
ARHGEF6,0.467131555,0.129147434,0.280409978,5.976380824,1.615475746,-5.295822203,0.467131555,0.888914218,0.552206537
ARHGEF7,-0.05884723,0.600759,0.7414184,6.152825,-0.5357801,-6.506744,0.05884723,0.2212997,0.1299367
ARHGEF9,-1.001149604,6.46E-08,1.50E-05,6.415976038,-10.52549751,8.665072905,1.001149604,7.189647074,4.825194181
ARID1A,0.06771843,0.5979463,0.7393519,6.197972,0.5399669,-6.535706,0.06771843,0.2233378,0.1311488
ARID1B,0.01729871,0.8841588,0.9320146,6.257352,0.1484581,-6.718594,0.01729871,0.05346973,0.0305773
ARID2,0.112357679,0.341516039,0.523771971,6.07474141,0.98563152,-6.117435555,0.112357679,0.466588895,0.280857746
ARID3A,0.01191989,0.9390194,0.9643187,5.872601,0.07792831,-6.507071,0.01191989,0.02732545,0.01577939
ARID3B,0.144832878,0.439062688,0.612288048,5.720524742,0.797132099,-6.092595712,0.144832878,0.357473468,0.213044218
ARID3C,0.628420019,0.004280194,0.028509692,5.710580858,3.422272768,-2.003956712,0.628420019,2.368536579,1.545007469
ARID4A,-0.031288804,0.838888152,0.905188863,5.61567131,-0.207244594,-6.338626092,0.031288804,0.076295939,0.043260798
ARID4B,0.07861299,0.5648817,0.7155654,6.334308,0.5899668,-6.605844,0.07861299,0.2480425,0.1453507
ARID5A,0.364027502,0.060840522,0.173404307,5.906768208,2.043720706,-4.605296324,0.364027502,1.21580707,0.76094012
ARID5B,0.482640125,0.003793158,0.026248538,5.995787982,3.483844058,-2.031593191,0.482640125,2.420999108,1.580894874
ARIH1,0.05064674,0.647287,0.7748609,6.401466,0.4678639,-6.729886,0.05064674,0.1889031,0.1107763
ARIH2,-0.421507168,0.008497997,0.046131893,6.12557919,-3.073055361,-2.877600711,0.421507168,2.070683416,1.335998722
ARIH2OS,0.222294195,0.336175314,0.519088816,5.708186595,0.996976584,-5.901018606,0.222294195,0.473434181,0.284758328
ARL1,-0.281349991,0.12363119,0.272551904,6.437070014,-1.641321258,-5.569389588,0.281349991,0.907871952,0.56455078
ARL10,-0.169232422,0.206026484,0.379868948,5.946656514,-1.327993143,-5.674031512,0.169232422,0.68607695,0.420366206
ARL11,0.202057324,0.474655464,0.643206129,5.48040536,0.735274275,-5.992358524,0.202057324,0.323621516,0.191649826
